Surname,First name,OU Computer Username,Personal Identifier,Institution,Department,Email address,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /1.00,Q. 2 /1.00,Q. 3 /1.00,Q. 4 /1.00,Q. 5 /1.00,Q. 6 /1.00,Q. 7 /1.00,Q. 8 /1.00,Q. 9 /1.00,Q. 10 /1.00,Q. 11 /1.00,Q. 12 /1.00,Q. 13 /1.00,Q. 14 /1.00,Q. 15 /1.00,Q. 16 /1.00,Q. 17 /1.00,Q. 18 /1.00,Q. 19 /1.00,Q. 20 /1.00
76bce296fc5cd8cfc1e62de115c24c83,c10ac64bf40d3e3edb97aaee0d66d82c,4f334e58c41201ab96085a89cfc0a928,899ec07ada8701602f0839d222966e35,,,b37929718800992b84488c6507e7fb43,Finished,28 Feb 2016  22:11,28 Feb 2016  22:43,31 mins 48 secs,19.67,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.67,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
76bce296fc5cd8cfc1e62de115c24c83,c10ac64bf40d3e3edb97aaee0d66d82c,4f334e58c41201ab96085a89cfc0a928,899ec07ada8701602f0839d222966e35,,,b37929718800992b84488c6507e7fb43,Finished,28 Feb 2016  22:45,28 Feb 2016  23:06,21 mins 15 secs,20.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
8d967cf2e4980a9073f173afe7aeb108,da1a7cb6df2b905b34e038ed4d7b5cad,af3c25c2aadcdf75c76b09db95f7e5b2,1198ef963362eb127f888e263a012daf,,,ed2dacd7746aaf1db06a8bb7023c1373,In progress,29 Feb 2016  11:08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6fc1c433646695b4003382c0c0f9b98a,0df67e20fc5809b912e918a6b553213e,6bf81ed55386d4314f75f13b442572e5,7dd8c088113fbc91e9db581aee840808,,,9202a35de0be338f81a6faac32f5ba49,Finished,29 Feb 2016  15:38,11 Apr 2016  20:52,42 days 4 hours,16.94,1.00,1.00,1.00,0.67,0.89,0.67,0.83,1.00,1.00,0.67,0.89,0.89,1.00,1.00,1.00,1.00,0.67,0.67,0.78,0.33
fabb0e773aff7b6b24fb36a23fb40f51,db6774f7e19a987bb5808f0d25c220a7,ff289e7787a0552024753446a46ad6e9,2d7e8cfdb9b7b28bc73f547d94895754,,,77b4bcd9c7f978e618062eaba7b29878,Finished,29 Feb 2016  16:19,29 Feb 2016  16:40,21 mins 5 secs,19.03,1.00,1.00,1.00,0.67,0.78,0.78,0.92,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
ff0f33ed3f5e874ea64ea71cb476b021,164d86b6608a4b497453361661af62c3,5d48b25097260fb73e337bc15568683b,69933aeafb34894a1aab34b114072d22,,,598493fca4ba93ffac96d5e473b9da4c,Finished,29 Feb 2016  18:21,21 Apr 2016  00:00,51 days 4 hours,18.00,1.00,1.00,0.67,1.00,0.89,1.00,1.00,0.78,1.00,1.00,1.00,1.00,1.00,0.67,1.00,1.00,1.00,1.00,1.00,0.00
f126f89b1e761fb8f386b422085a90fa,5a49ad7e5feac5913c709dd9b69b3f49,f5a6518dc96d79f83dd3d910e68e06e0,a83421d9accd25f18995c6544cf7dfb0,,,ab55a5567d23ec97c11886fbaa131770,Finished,29 Feb 2016  19:17,10 Apr 2016  13:26,40 days 17 hours,16.72,1.00,1.00,1.00,1.00,0.89,0.67,0.78,0.89,1.00,0.67,0.56,1.00,1.00,0.33,0.89,1.00,1.00,1.00,0.89,0.17
89b89456873c3161eb3a2f7385f097e3,35b3b929d66469a98be6378bda14b06f,17d2670a5d58b546507ca54401a73010,0ad47f3f3c82110dce6143aa9986303d,,,d2cd752904c829a5771d367cde774c2f,Finished,29 Feb 2016  20:42,21 Jun 2016  15:19,112 days 17 hours,18.72,1.00,1.00,1.00,1.00,0.89,0.78,0.89,1.00,0.89,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,0.56,0.83
3a7dc760ab08836d7d8c3d0f67dfe6e1,aa726f22bb72841a3142ccf2588dd59b,ba22c365659c8f18e285750caa2623f0,978fa6805eeda9744462ca5e37eee592,,,68acb6af54349285f34e342ddc046b68,Finished,29 Feb 2016  20:49, 4 Jun 2016  11:00,95 days 13 hours,18.53,1.00,1.00,0.67,1.00,0.89,1.00,0.92,1.00,0.89,1.00,1.00,1.00,1.00,0.33,1.00,1.00,1.00,1.00,1.00,0.83
01b7453cb472e0950c6f7e80759c305e,0120f04108169745aa332c53727daaec,b24f0f0fc56bab037e743a9a0f06ce47,9574e1a6e093f0313a1dc2527c4959d8,,,996404dced950ebc2b1de2d0a79fe3a8,Finished,29 Feb 2016  20:57, 7 Mar 2016  21:24,7 days,19.64,1.00,1.00,1.00,1.00,1.00,1.00,0.75,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
ca4e90aa4f3444b881ede3fdf288c7af,44fb622060b88dd8861fc6afc626cb6a,b9dea49d519ccd1014db0a0c7b53d914,7780d5d4a0c958174dd8857c1299cc94,,,45fd76ff472b4573c681c25ec2d6ac8d,Finished,29 Feb 2016  21:25,21 Mar 2016  13:47,20 days 16 hours,19.11,1.00,1.00,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,0.33
facc8624e646b236f57d62aad691f951,2b947c1e5e09bc8a607cfeeb8bb320e7,8771451de5ee5f69d8adf54a1a4fb75d,b5ce2c513a667b6226bbe605ae05fca7,,,b42b54c2d26d281a7e9184092b98f37f,Finished,29 Feb 2016  21:31,13 Mar 2016  15:11,12 days 17 hours,19.89,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
cdb2b111dd38a6cbbbabe9c2469a445f,d5eccc1e47490e6caaa3a380e8c4a994,d6669748936e635aad86aac545907374,2cdc7830d8faf88c7bef15c2554ac7d6,,,792b98d8143cc3062f7ac61bc57b9003,Finished,29 Feb 2016  21:38, 3 Apr 2016  10:41,33 days 12 hours,17.56,1.00,1.00,0.33,1.00,1.00,0.78,0.78,1.00,0.89,0.44,1.00,1.00,1.00,1.00,0.67,1.00,1.00,1.00,0.67,1.00
568dd725e8af35f2a0a76f3acac57c80,60812585bf0ea3d57111b41fc8cd4831,0ff89163a6cc2148618f1818274fc861,5b3b7edcc2a2624848e30b8cabfe50af,,,8647dfbfa79ebe494270b26a13abb6ed,Finished, 1 Mar 2016  01:26,10 Mar 2016  23:39,9 days 22 hours,11.78,1.00,1.00,0.67,1.00,-,0.56,-,1.00,1.00,0.67,0.89,-,1.00,1.00,-,1.00,1.00,-,-,-
95365738f6eba1b113dc67ae8e7ff260,187b93f6f61962b0e5ac46a4510e3a01,971e6d365fae4b94ee87efd3cd76ceae,a84a3eb5c4f9bc43c03ef58db4a0b432,,,7782139ece6df2366a7e4d9495c04852,Finished, 1 Mar 2016  06:13,19 Jul 2016  18:18,140 days 11 hours,18.78,1.00,1.00,1.00,1.00,1.00,0.89,0.50,0.89,1.00,1.00,1.00,0.89,1.00,1.00,0.89,1.00,1.00,1.00,0.89,0.83
db9851f9e556bbe07945bd01fcb047c4,5786e27a25e7cc958a21392c7ad712a8,2500fbaaaa410958fbdeb4b5dc98a8af,1e30ea7eb14a348010270c00e5ece296,,,4af38f88a0e3bccabbeeffea90cb8c61,Finished, 1 Mar 2016  06:42,24 Jun 2016  10:05,115 days 2 hours,17.67,1.00,1.00,1.00,1.00,1.00,0.89,1.00,0.89,0.67,0.89,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,0.44,0.00
ff1cd63d0dd90883dc4c9c9dabfb39d9,49b5f3f7b0c5659b54d566ddda9ce9c5,ecf6d90890795954003c22cb5cc2af75,88076a632e463e31e16be4e6a0f4fecd,,,4ecff41997a12a9e8d5dcc7f3273073a,Finished, 1 Mar 2016  07:31, 1 Mar 2016  07:49,18 mins 6 secs,15.50,1.00,1.00,1.00,1.00,0.67,0.67,0.67,1.00,1.00,1.00,0.33,1.00,1.00,1.00,0.33,1.00,1.00,0.00,0.33,0.50
9e31730eb2fdeda5690eb022bb32f327,1961b396b1e06384909062cbecb99d6e,c6eb3ac0aa6431377814e5f5ae4ecaa8,f09d619892b5f1c63015683b6217fe54,,,17dc281bfede83debaa0754f28a7cc8a,Finished, 1 Mar 2016  11:23, 1 Mar 2016  11:44,21 mins 22 secs,19.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.78,1.00,1.00,1.00,1.00,0.89,1.00,0.67,0.67,1.00,1.00
9e31730eb2fdeda5690eb022bb32f327,1961b396b1e06384909062cbecb99d6e,c6eb3ac0aa6431377814e5f5ae4ecaa8,f09d619892b5f1c63015683b6217fe54,,,17dc281bfede83debaa0754f28a7cc8a,Finished, 1 Mar 2016  11:45, 1 Mar 2016  11:55,10 mins 33 secs,18.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.89,1.00,1.00,0.00,1.00,1.00
9e31730eb2fdeda5690eb022bb32f327,1961b396b1e06384909062cbecb99d6e,c6eb3ac0aa6431377814e5f5ae4ecaa8,f09d619892b5f1c63015683b6217fe54,,,17dc281bfede83debaa0754f28a7cc8a,Finished, 1 Mar 2016  11:55, 1 Mar 2016  11:56,32 secs,1.00,1.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9e31730eb2fdeda5690eb022bb32f327,1961b396b1e06384909062cbecb99d6e,c6eb3ac0aa6431377814e5f5ae4ecaa8,f09d619892b5f1c63015683b6217fe54,,,17dc281bfede83debaa0754f28a7cc8a,Finished, 1 Mar 2016  11:56, 1 Mar 2016  12:03,7 mins 15 secs,20.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
80f906ec16dfb1c378ecf58b067bf683,c1f0a0f4289dafdcba2b33c2cb158444,9062b3b6b6d21f3f46152d8e4823b8ad,04850c75be507f1d24a08f91daab72bb,,,3a255f398cef6b599dd304d3817f5e6e,Finished, 1 Mar 2016  12:59,12 Apr 2016  20:47,42 days 6 hours,17.56,1.00,1.00,1.00,1.00,0.89,0.78,1.00,1.00,0.33,1.00,0.67,1.00,1.00,1.00,0.89,1.00,1.00,0.67,1.00,0.33
126b309c8faddedd3d9be96afb8d1b48,a645e531f34d9fd9ee9328d78d139860,7365672ad879fa09d41e0af592bf7f2f,25d41b5865732a500783d6fd94f8e67a,,,e6f1933e15c5cc9b495a0478d9b3e3b8,Finished, 1 Mar 2016  15:37,11 Mar 2016  11:30,9 days 19 hours,19.56,1.00,1.00,1.00,1.00,0.78,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.89,1.00
bdcfd0232bf2021009a0aa59e026dfaa,d15bb7e7a54891308c8a7f6e414ed493,db94c54f6fa4d1d8d0cf73a801210a7a,acac50c4edfc318dc3f75fd69b862d63,,,dcce75059cc29a2a3b3e8134c1986e44,Finished, 1 Mar 2016  16:41,18 Mar 2016  10:08,16 days 17 hours,19.89,1.00,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
67119da5266f1f67ea41f9462c545e66,7971357a44f44faa72c3fb3be4acc0d5,d3ed38a578648eecb140c59775c4ce63,bcf2a15c71f11de85e71a69635c75b28,,,0e8f766ce53ba72f7deae7dfe1de9dc8,Finished, 1 Mar 2016  17:02,25 Apr 2016  22:42,55 days 4 hours,13.36,1.00,1.00,0.33,1.00,1.00,0.00,0.42,1.00,0.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,0.33,0.00,0.22,0.17
3b0fde9291002c1ce47fcee6166436f9,94629160ed406369ea3692ba2eb6e30c,61d9bd6a4a8fff1debbadb06c27f9d0e,9eaa2df184a1139d9666ce23bf78ad59,,,8dc961a84dab275779c064d077c3cd27,Finished, 1 Mar 2016  19:03,13 Mar 2016  20:42,12 days 1 hour,19.17,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.89,1.00,0.78,1.00,1.00,1.00,1.00,1.00,1.00,0.67,1.00,1.00,0.83
2a8911bd2c0854e455f6e56cb9136576,f6f9127ef7156ecd2244e82b90095cfd,4be51f21abae2069cb0c006508e10bf8,57fc7c4c33dd719959146b2adac707be,,,7c8030214a91aeb0ed5a34c5fd11c76a,Finished, 1 Mar 2016  23:49,30 Mar 2016  16:15,28 days 15 hours,19.56,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.67,1.00,1.00
ad6d4cb296b145f70b751092e047faa3,29238ed914e5fe35b29190931f4518bd,c960b2a105144840d25cf5215a976ef3,a253539ddfa35b6db23c8d4f04a1c1f1,,,85f367a69e4989c3f800d280839d4c3a,Finished, 2 Mar 2016  09:31,15 Mar 2016  10:40,13 days 1 hour,19.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
92bef2cd2408c6f83b6c3e39ab0de8bf,8a9650709bdf59ae9fab1d4a024ab789,54a1af7e6ebcb8dddef8b2cd83706c00,36e061db59dd17d186b1626786ac2ff0,,,2d8782a2e5eab5bc69c4ad8c1f37e514,Finished, 2 Mar 2016  10:08, 3 Mar 2016  09:52,23 hours 44 mins,17.67,1.00,0.67,1.00,1.00,0.89,0.56,1.00,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,0.67,1.00,1.00,0.00
3bc821b1ce2b999973410b49747956f7,dbe73c99947f2bc239d0b8eedf47fbb4,469591b68177f14c2ab970956622f200,93e7d5c599534db421e47ec379deb4bd,,,1851cbb08b47467ddbebd9b0a5cda9c4,Finished, 2 Mar 2016  10:23, 3 Apr 2016  00:57,31 days 13 hours,15.22,1.00,1.00,0.67,0.33,1.00,0.67,1.00,0.89,1.00,0.44,1.00,1.00,1.00,0.33,0.89,1.00,0.67,0.00,1.00,0.33
c98d82ccf648dfae0bbbcf7be8a0ae8e,5cc0ace1c2192c00e93c66a0fc0965c5,9500e08b778e432295f165d13fecd78b,9aceb62fb960a8a41920b25333a8afda,,,b9bc824016b54b2a884e710d122de435,Finished, 2 Mar 2016  11:09,28 Mar 2016  17:02,26 days 4 hours,16.94,1.00,0.00,1.00,0.67,0.67,1.00,1.00,1.00,1.00,0.78,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.33,1.00,0.50
c733fafe3290440cdd8913f411751d56,5c7e0a9f18cc9c9158d04ae0d7c0ac59,641363efc948b925617ab0160216deff,c3eb304d781412a87cc037041179c76c,,,52a1cbaee1d975f1eb1586161e7efc57,Finished, 2 Mar 2016  11:45,18 Mar 2016  18:45,16 days 7 hours,17.89,1.00,1.00,1.00,1.00,1.00,0.33,1.00,0.89,1.00,1.00,0.89,1.00,1.00,0.67,0.89,1.00,1.00,0.67,0.89,0.67
cd2745886904940d4e776f687cb42814,a87ffdbc7618bbb8e42b18bb542e473c,3a4823fb44d88dd4678f9fda448f58e9,4d391704d3191f8db713479a67e852e5,,,43628b63b409451bc791e1bde2ba5fa2,Finished, 2 Mar 2016  12:05, 3 Mar 2016  11:57,23 hours 51 mins,17.67,1.00,1.00,1.00,0.33,1.00,0.78,1.00,0.89,1.00,1.00,0.78,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,0.00
5ed8bc0f7808d29bb29caf07bb65c54a,970eac229455b7aaf0da290fe7be72e7,c60667bdb16a7e251d874f19451b6e66,df301c654e34b216900d9ea2d10a016d,,,2ff4e669e6419140571585fd09577ab5,Finished, 2 Mar 2016  13:15,23 Mar 2016  09:50,20 days 20 hours,18.31,1.00,1.00,0.67,1.00,0.89,0.78,0.92,1.00,1.00,1.00,0.89,1.00,1.00,0.33,1.00,1.00,1.00,1.00,1.00,0.83
7d8c318e53310c3615543b723b6ee097,64a58bbb5535aa036e71ba7042c868b7,f82a2f54d73e82c56ff01a68501c504b,bcb505d99c3751790f4b35bd5f0d9119,,,d99e13088eea6e95463849118e88bad8,Finished, 2 Mar 2016  14:26,16 Jul 2016  10:14,135 days 18 hours,14.58,1.00,1.00,0.00,1.00,1.00,0.11,0.58,0.78,0.56,0.89,1.00,0.67,1.00,1.00,0.67,1.00,1.00,0.00,0.33,1.00
65fd5dce65a18d8189c62ee136df288d,cf2dd6796ac21d5a9deda84f13735940,2e180341e36315aa1d3f655587f58908,8a627dac473fcd437164f65faaf60751,,,f1b2ecbaa923d52a7c514fc820f05031,Finished, 2 Mar 2016  18:07, 2 Mar 2016  18:27,20 mins 11 secs,13.50,1.00,1.00,1.00,0.00,0.67,0.00,1.00,0.67,1.00,0.33,1.00,0.67,1.00,0.00,1.00,1.00,1.00,0.00,0.67,0.50
892132d50f27461dcda1701f2041284a,ccda2dc5dbd83b9f8babf25913ac6ec7,663cdf9d3ad4a72bb57fe800c72532d9,30bb9e9ba2c834bc50b0dbf107a03be3,,,2143e3fc2968f3fcff2f04ff5dc819d9,Finished, 2 Mar 2016  18:43, 2 Mar 2016  20:20,1 hour 37 mins,18.78,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.89,0.00
1a51450a5cae15aa9397824464edaff4,01556ff84a8005af1d0f9b925fc9e538,2db18a1eeeef644baf3a88dee1840cbf,35635ff8e5cc20633c4ffa11380a4af6,,,95bc1c41939eaf3bc49dbf2cce8a6f17,In progress, 2 Mar 2016  20:16,-,-,-,1.00,1.00,0.67,0.67,-,-,-,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,-
98305130ca943cf6413d9cb149c0623e,3e352ac481b4fa1e92d0649c6cdf28a9,5e456ce992876447ca5f23f1412910f8,287f51c8e9c765ec4a34d882c0fced0d,,,efa0daabb7fc2b3ba9136cb4a1941ec5,Finished, 2 Mar 2016  20:32,23 Mar 2016  21:19,21 days,16.17,1.00,1.00,1.00,1.00,1.00,0.67,0.67,0.89,0.89,0.44,1.00,1.00,0.67,1.00,1.00,1.00,1.00,0.33,0.44,0.17
c9036599c5570ea02154ca182426fbd6,2c908f23315921bac3faebf949e1f5e1,426a330ba7ec92d50964c949405767e4,0af82fa03c0b281e654d85d59d6d96b2,,,fa70af41c1f1ffe894591a575d81be10,Finished, 2 Mar 2016  23:25, 2 Mar 2016  23:52,27 mins 2 secs,17.56,1.00,1.00,0.67,0.67,1.00,1.00,1.00,0.89,1.00,0.67,0.78,1.00,1.00,0.67,0.89,1.00,0.67,0.67,1.00,1.00
53d6ca375644018ba9d8dd18143d9d63,e09c2612231213512222680acf238c57,185f94f537410868a6dfb6d5ef80afd0,4a8820350be4d80e560e0129ecf44e34,,,9b12147ebb1ec0af101613a3401ba422,Finished, 3 Mar 2016  09:49,12 Apr 2016  12:33,40 days 1 hour,16.67,1.00,0.67,1.00,0.67,0.78,0.89,0.67,1.00,1.00,1.00,0.33,1.00,1.00,1.00,0.67,1.00,1.00,0.33,0.67,1.00
cd2745886904940d4e776f687cb42814,a87ffdbc7618bbb8e42b18bb542e473c,3a4823fb44d88dd4678f9fda448f58e9,4d391704d3191f8db713479a67e852e5,,,43628b63b409451bc791e1bde2ba5fa2,Finished, 3 Mar 2016  11:58, 3 Mar 2016  12:21,23 mins 22 secs,19.44,1.00,1.00,1.00,1.00,1.00,0.78,0.89,1.00,1.00,0.89,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
cd2745886904940d4e776f687cb42814,a87ffdbc7618bbb8e42b18bb542e473c,3a4823fb44d88dd4678f9fda448f58e9,4d391704d3191f8db713479a67e852e5,,,43628b63b409451bc791e1bde2ba5fa2,Finished, 3 Mar 2016  12:21, 3 Mar 2016  12:51,30 mins 17 secs,19.67,1.00,1.00,1.00,1.00,1.00,0.78,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
587f2d85a1b9f5c440141389f113a17a,a35f04e2e0c03040393ffa4613af1b76,49176198f541a97862952a9cb11467f8,94351f567e41d0254978242acb241d11,,,9a01a6d3d3a8c8dbdf43adc8c81671e7,Finished, 3 Mar 2016  13:53, 8 Mar 2016  22:18,5 days 8 hours,19.58,1.00,1.00,1.00,1.00,1.00,1.00,0.92,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.67,1.00
59b05541843aae7ce2eb56f9d0c52288,a2c9a2bc9e9356de0a48a256875d7e75,29d15387b1b7e944e19e4f2b075e794e,4dde294acde9055ed1764d5d76c5921d,,,8537b31e9149bf6c3423b3217c569526,Finished, 3 Mar 2016  15:58, 3 Mar 2016  16:30,32 mins 21 secs,16.22,1.00,1.00,0.67,0.33,1.00,1.00,1.00,0.78,1.00,0.56,1.00,1.00,1.00,0.33,0.89,1.00,0.67,0.67,1.00,0.33
59b05541843aae7ce2eb56f9d0c52288,a2c9a2bc9e9356de0a48a256875d7e75,29d15387b1b7e944e19e4f2b075e794e,4dde294acde9055ed1764d5d76c5921d,,,8537b31e9149bf6c3423b3217c569526,Finished, 3 Mar 2016  16:30, 3 Mar 2016  16:47,17 mins 15 secs,19.22,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.67,1.00,1.00,0.67,1.00,1.00
6c7ae2ea78a18f620030483dfa766439,df60da46206c501f1a1986a3dacc0ab1,21d5e77cfabdadfedf839401cfb14c91,af74b9c3aa4dee0d6fa71797665c1f25,,,fd914828b20c9f9a9a6082b204c14893,Finished, 3 Mar 2016  17:39,29 May 2016  19:58,87 days 1 hour,18.58,1.00,1.00,1.00,1.00,0.78,1.00,0.92,1.00,1.00,0.56,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.67,1.00,0.67
57fd7dddb654f469b9c4a9a93a1334e5,075912aed329a7469fcba4ba0dcd9700,0ccc1006cf7808cbdd827ef8e1cd98b5,a975eb998788ef607791c9ce6d08bda9,,,10f6a9a56073dd368625ffa559e26562,Finished, 3 Mar 2016  19:07, 9 Apr 2016  21:01,37 days,19.17,1.00,1.00,0.67,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.67,1.00,0.83
5ad0d74db2cfab232160f6a2975ef87a,f95f6dcc08063811ccafdc0c5b29c08e,584367daa6eda29a07aa5ca9c68fc4b3,aa49390ed0ce55c4ae24ae3afe7739a8,,,591535c15057715e064a2140d47f028c,Finished, 3 Mar 2016  20:52, 3 Mar 2016  21:42,49 mins 48 secs,18.28,1.00,0.67,1.00,1.00,0.89,0.67,1.00,1.00,0.89,0.89,0.89,0.89,1.00,1.00,1.00,1.00,1.00,0.67,1.00,0.83
3119728f2d10ec1b7b7379edf4064d9f,28cfff41585932d338e0390fb54624db,d51a84ddf5a3ffaaf7f57e1dd8b19085,eae436699194e44c31f1a82819838568,,,9284d388d015f7aa3a22506a81ed7d7a,In progress, 3 Mar 2016  23:37,-,-,-,1.00,1.00,0.67,1.00,0.89,0.44,-,1.00,1.00,-,0.89,1.00,1.00,-,0.89,0.67,1.00,0.67,-,0.17
8d78281377c7d4eedc0f7977a4011e42,4c0998e3607332af3ed8490ee18d9545,6ca6c807fc7fd9b28d5d6980a66b906e,f3197d9841ee5d35f72183812c3f47f3,,,3423747cc138278e4fd6ba770f8468c6,Finished, 4 Mar 2016  11:52,20 Mar 2016  11:47,15 days 23 hours,18.33,1.00,1.00,1.00,0.67,0.89,0.67,1.00,0.89,1.00,1.00,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,1.00,0.33
cc0ee1603045858e33157b573f632865,a8f155d07a44279054925bdeaad68e13,1aaa01f9f797621d32eaca3a81c8513c,9af3a35c618d7f58d9e4acd155d4f30c,,,acd895c058cd6fe23bfdec9324766a94,Finished, 4 Mar 2016  13:41,20 Mar 2016  18:13,16 days 4 hours,18.89,1.00,1.00,1.00,1.00,0.89,0.56,1.00,1.00,1.00,1.00,0.89,1.00,1.00,1.00,0.89,1.00,1.00,0.67,1.00,1.00
111f8884a082a3c09b11fdfdf559622d,9f831d9f175c65c9f227070944e7e430,ac419bc825808a7164ae4330c0b20eda,b6a39396a210492cad140a9a6b06322f,,,c42182276558d650444c6a0bbe9bf20d,Finished, 4 Mar 2016  16:28, 7 Apr 2016  13:06,33 days 19 hours,17.61,1.00,1.00,0.67,1.00,1.00,0.00,1.00,1.00,1.00,0.56,0.67,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.89,0.83
bbbf607ca1cea431e0311234be97c0df,f10b60dc5b06df637b56c7af12e9be11,c9bfc9f8ed24ad2b6c597262d1cdd654,09b34a352f1a4d2c524a2f3ec223cca5,,,ffe85462ac422a9d3057dd49318386c7,Finished, 4 Mar 2016  17:02, 4 Mar 2016  18:25,1 hour 22 mins,16.75,1.00,1.00,1.00,1.00,0.56,0.89,1.00,0.67,0.67,0.67,1.00,0.89,0.67,1.00,0.89,1.00,1.00,1.00,0.44,0.42
4a8a9921c93013215ad9b25908d02742,793f290b5a25f20384d34593dd951d1b,ce7d3e5812450f086d460b4e9c0b308c,0591e115d79c2f111acd8aa9f423da32,,,0608f0afe90bd817c90d93b1c280ec19,Finished, 4 Mar 2016  17:34,11 Mar 2016  09:59,6 days 16 hours,17.11,1.00,1.00,1.00,1.00,0.89,0.67,1.00,0.89,1.00,0.67,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.33,0.67,0.00
b86743b447e9df3f81eb38257f66b47d,90af91be15f9aa812a330c9a873343c3,a16c148928ce3cc991ff121552f2cc0e,4fc7430a4ade5c1b2488402deb1db0cf,,,9649f25d8467d7c3704439d17ea10bee,Finished, 4 Mar 2016  19:16,19 Mar 2016  17:53,14 days 22 hours,15.44,1.00,1.00,1.00,1.00,0.67,0.89,0.56,1.00,0.44,0.67,1.00,0.22,1.00,1.00,0.44,1.00,1.00,0.00,0.89,0.67
8bbe77987b2cc35633044bac9ca5ad19,3081c913d1c8a5cebdcf61c2b4d691f8,07e17333facae451adc8bbbb82dcfa16,54d8a42415f260c24004df92076bfc33,,,b716a5261f55913cbc01733383379f5c,Finished, 4 Mar 2016  21:39, 6 Jun 2016  19:17,93 days 20 hours,18.47,1.00,0.67,1.00,1.00,1.00,0.67,1.00,0.78,1.00,1.00,1.00,1.00,1.00,1.00,0.44,1.00,1.00,1.00,1.00,0.92
2fd1591ad6646ccaa4ad96fe2dd644bc,2129d4d21bb877c0b1872f618c67996b,8af0ec5b662e2993a7df97e37b3196e1,eb264dad3941481325251330d615ba32,,,af7ac3d8bd0959753f6e26dcb974660b,Finished, 5 Mar 2016  06:36,28 Mar 2016  23:18,23 days 15 hours,18.56,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.89,0.44,1.00,0.56,1.00,1.00,1.00,1.00,1.00,0.67,1.00,1.00
